raw_text,link,page_found,scrape_timestamp,price,size,district,rooms,has_outdoor,is_neubau,is_furnished,price_per_m2,dist_center,dist_ubahn,nearest_ubahn,fingerprint
"Moderne 4-Zimmer-DG-Wohnung mit hofseitigem Balkon | 1030 Wien, 03. Bezirk, Landstraße | 115 m² | 4 Zimmer | Balkon | PR-Immobilien | € 2.999,02",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/moderne-4-zimmer-dg-wohnung-mit-hofseitigem-balkon-1636841865/,1,2026-01-18T11:12:09.871677,2999.02,115.0,1030.0,4.0,1,0,0,26.078434782608696,1.96540338263234,1.781984567677369,Schwedenplatz (U1/U4),48235fcf32
"Direktvergabe Gemeindewohnung 2 Zimmer***NUR mit gültigem Wiener Wohnen Ticket für 2 Zimmer!!!*** | 1220 Wien, 22. Bezirk, Donaustadt, Rugierstraße | 55 m² | 2 Zimmer | Loggia | Privat | € 607",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/direktvergabe-gemeindewohnung-2-zimmer-nur-mit-gueltigem-wiener-wohnen-ticket-fuer-2-zimmer-1773679747/,1,2026-01-18T11:12:09.912822,607.0,55.0,1220.0,2.0,1,0,0,11.036363636363637,7.413418410825834,6.441728552789552,Nestroyplatz (U1),a238f7ac8e
"sonnige 2 Zimmer Altbaumiete, AKH - Nähe | 1180 Wien, 18. Bezirk, Währing | 78 m² | 2 Zimmer | Seefeld Immobilien GmbH | € 880",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/sonnige-2-zimmer-altbaumiete-akh-naehe-1260576766/,1,2026-01-18T11:12:09.928844,880.0,78.0,1180.0,2.0,0,0,0,11.282051282051283,4.063677328064962,2.071619426532513,Nußdorfer Straße (U6),2fc6e48939
"Sonnige Wohnung im Trendviertel Ottakring | 1160 Wien, 16. Bezirk, Ottakring, Fröbelgasse | 42 m² | 2 Zimmer | Privat | € 849",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/sonnige-wohnung-im-trendviertel-ottakring-1229756323/,1,2026-01-18T11:12:09.944968,849.0,42.0,1160.0,2.0,0,0,0,20.214285714285715,5.083267624585634,2.0524532403826514,Nußdorfer Straße (U6),5b8dff9230
"Topsanierte Wohnung beim Schottenring - PROVISIONSFREI | 1020 Wien, 02. Bezirk, Leopoldstadt, Herminengasse | 57 m² | 2 Zimmer | Balkon | Privat | € 1.290",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/topsanierte-wohnung-beim-schottenring-provisionsfrei-1311454784/,1,2026-01-18T11:12:09.961804,1290.0,57.0,1020.0,2.0,1,0,0,22.63157894736842,3.3058215426013144,2.503428824060213,Praterstern (U1/U2),ef44a92c60
"Exklusives Penthouse mit Terrasse, Weitblick & Tiefgarage // Exclusive Penthouse with Terrace, Panoramic Views & Underground Parking // | 1180 Wien, 18. Bezirk, Währing | 90 m² | 3 Zimmer | Terrasse | Valmacor Immobilientreuhand GmbH | € 3.150,68",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/exklusives-penthouse-mit-terrasse-weitblick-tiefgarage-exclusive-penthouse-with-terrace-panoramic-views-underground-parking-1810326506/,1,2026-01-18T11:12:09.979531,3150.68,90.0,1180.0,3.0,1,0,0,35.007555555555555,4.063677328064962,2.071619426532513,Nußdorfer Straße (U6),7127f82d44
"++NEU++ Porzellangasse, Bestlage im Servitenviertel, 3-Zimmer | 1090 Wien, 09. Bezirk, Alsergrund, Porzellangasse | 85 m² | 3 Zimmer | Adonia Realitätenvermittlung GmbH | € 2.124,84",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/-neu-porzellangasse-bestlage-im-servitenviertel-3-zimmer-1813789219/,1,2026-01-18T11:12:09.996970,2124.84,85.0,1090.0,3.0,0,0,0,24.998117647058827,2.0359772337970066,1.6657853591672998,Nestroyplatz (U1),c0019cf70c
"Traumhafte Balkonwohnung plus Garage in nobler Lage wartet auf Sie. | 1190 Wien, 19. Bezirk, Döbling, Kaasgrabengasse | 118 m² | 3 Zimmer | Balkon | IC-Makler GmbH | € 2.300",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/traumhafte-balkonwohnung-plus-garage-in-nobler-lage-wartet-auf-sie-1173769938/,1,2026-01-18T11:12:10.014320,2300.0,118.0,1190.0,3.0,1,0,0,19.491525423728813,5.985980651446811,3.4946354996116806,Floridsdorf (U6),935a7415bd
"90 m² - sehr guter Zustand, U-Bahn Nähe, 3 Zimmer, Ausrichtung Balkon und 2 Zimmer in den grünen Innenhof | 1130 Wien, 13. Bezirk, Hietzing, Mantlergasse 26 | 90 m² | 3 Zimmer | Balkon | Privat | € 1.450",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/90-m-sehr-guter-zustand-u-bahn-naehe-3-zimmer-ausrichtung-balkon-und-2-zimmer-in-den-gruenen-innenhof-1254411353/,1,2026-01-18T11:12:10.030571,1450.0,90.0,1130.0,3.0,1,0,0,16.11111111111111,7.996040338267293,4.680542147592663,Meidling (U4/U6),7bdb86074a
"Sonnige 2-Zimmer Wohnung in schöner Umgebung! - nur 15 Minuten in die Innenstadt | 1110 Wien, 11. Bezirk, Simmering, Am Kanal | 49 m² | 2 Zimmer | Balkon | Privat | € 865",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/sonnige-2-zimmer-wohnung-in-schoener-umgebung-nur-15-minuten-in-die-innenstadt-1555059737/,1,2026-01-18T11:12:10.047301,865.0,49.0,1110.0,2.0,1,0,0,17.653061224489797,6.4757253638851155,4.909890201536124,Südtiroler Platz (U1),76b1dc6dab
"Provisionsfreie, helle 3-Zimmer-Wohnung mit Loggia - 95 m² - verfügbar ab ca. 15.03.2026 | 1030 Wien, 03. Bezirk, Landstraße, Aspangstrasse | 95 m² | 3 Zimmer | Balkon | Privat | € 1.480",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/provisionsfreie-helle-3-zimmer-wohnung-mit-loggia-95-m-verfuegbar-ab-ca-15-03-2026-1535469938/,1,2026-01-18T11:12:10.063574,1480.0,95.0,1030.0,3.0,1,0,0,15.578947368421053,1.96540338263234,1.781984567677369,Schwedenplatz (U1/U4),84bc124f97
"Garten Wohnung | 1220 Wien, 22. Bezirk, Donaustadt, Hausfeldstrasse 165 / | 82 m² | 3 Zimmer | Garten | Privat | € 1.499",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/garten-wohnung-1434298011/,1,2026-01-18T11:12:10.081738,1499.0,82.0,1220.0,3.0,1,0,0,18.28048780487805,7.413418410825834,6.441728552789552,Nestroyplatz (U1),f41d588129
"Gumpendorfer Straße: 5-Zimmer-Maisonette mit Terrasse | 1060 Wien, 06. Bezirk, Mariahilf, Gumpendorfer Straße | 175 m² | 5 Zimmer | Terrasse, Dachterrasse | PR-Immobilien | € 2.820,53",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/gumpendorfer-strasse-5-zimmer-maisonette-mit-terrasse-1832599627/,1,2026-01-18T11:12:10.099380,2820.53,175.0,1060.0,5.0,1,0,0,16.117314285714286,2.3165823996456854,0.9572671906655237,Längenfeldgasse (U4/U6),066a4fd63b
"Superprojekt: ""Über den Baumwipfeln"" Top 47 - Wunderschöne 3 Zimmer + Balkon | 1100 Wien, 10. Bezirk, Favoriten | 70 m² | 3 Zimmer | Balkon, Loggia, Dachterrasse | Kuttenberger Makler GmbH | € 1.499",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/superprojekt-ueber-den-baumwipfeln-top-47-wunderschoene-3-zimmer-balkon-2026836256/,1,2026-01-18T11:12:10.116502,1499.0,70.0,1100.0,3.0,1,0,0,21.414285714285715,5.852546811736052,3.2766015505325448,Südtiroler Platz (U1),e6c79670ce
"Fully Furnished 3-Room Apartment in Sonnwendviertel - Balcony, Siemens Kitchen, Built-in Storage | 1100 Wien, 10. Bezirk, Favoriten, Bloch Bauer Promenade | 67 m² | 3 Zimmer | Balkon | Privat | € 1.550",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/fully-furnished-3-room-apartment-in-sonnwendviertel-balcony-siemens-kitchen-built-in-storage-1615941597/,1,2026-01-18T11:12:10.133436,1550.0,67.0,1100.0,3.0,1,0,0,23.134328358208954,5.852546811736052,3.2766015505325448,Südtiroler Platz (U1),1560ed5688
"Zwei Zimmerneubauwohnung mit Tiefgargenplatz in Liesing! | 1230 Wien, 23. Bezirk, Liesing | 55 m² | 2 Zimmer | Lind Immobilien GmbH | € 919,60",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/zwei-zimmerneubauwohnung-mit-tiefgargenplatz-in-liesing-1141727946/,1,2026-01-18T11:12:10.150506,919.6,55.0,1230.0,2.0,0,1,0,16.72,9.75278000341773,5.04625112738775,Meidling (U4/U6),f47bf94799
"NASCHMARKT - Nähe: Neue 2-Zimmer Wohnung mit Balkon in bester Lage | 1050 Wien, 05. Bezirk, Margareten, Rüdigergasse 20 | 46 m² | 2 Zimmer | Balkon | Privat | € 1.185,52",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/naschmarkt-naehe-neue-2-zimmer-wohnung-mit-balkon-in-bester-lage-1422206449/,1,2026-01-18T11:12:10.167324,1185.52,46.0,1050.0,2.0,1,0,0,25.772173913043478,2.5629350577490357,1.2523175106784963,Längenfeldgasse (U4/U6),7e68fc7b94
"1090 Wohnung im Servitenviertel von Februar bis Mai | 1090 Wien, 09. Bezirk, Alsergrund, Seegasse 2 | 56 m² | 2 Zimmer | Privat | € 1.000",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/1090-wohnung-im-servitenviertel-von-februar-bis-mai-1804728604/,2,2026-01-18T11:12:17.517191,1000.0,56.0,1090.0,2.0,0,0,0,17.857142857142858,2.0359772337970066,1.6657853591672998,Nestroyplatz (U1),a31a0ed3a3
"ERSTBEZUG - luxuriöse Dachgeschoßwohnung provisionsfrei über den Dächern Wiens | 1100 Wien, 10. Bezirk, Favoriten, Quaringasse | 100 m² | 4 Zimmer | Dachterrasse | Privat | € 2.990",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/erstbezug-luxurioese-dachgeschosswohnung-provisionsfrei-ueber-den-daechern-wiens-1125599738/,2,2026-01-18T11:12:17.533801,2990.0,100.0,1100.0,4.0,1,0,0,29.9,5.852546811736052,3.2766015505325448,Südtiroler Platz (U1),ea65792817
"Erstbezugs-2-Zimmer-Wohnung mit Balkon in zentraler Lage des 22. Bezirks | 1220 Wien, 22. Bezirk, Donaustadt | 52 m² | 2 Zimmer | Balkon | KNAUSS Immobilien & Investments | € 999",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezugs-2-zimmer-wohnung-mit-balkon-in-zentraler-lage-des-22-bezirks-2041729846/,2,2026-01-18T11:12:17.581130,999.0,52.0,1220.0,2.0,1,0,0,19.21153846153846,7.413418410825834,6.441728552789552,Nestroyplatz (U1),7cf37703d9
"Ausgezeichnetes Ambiente - Top sanierte Wohnung in 1090 Wien | 1090 Wien, 09. Bezirk, Alsergrund, Liechtensteinstraße | 59 m² | 2 Zimmer | Privat | € 1.150",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/ausgezeichnetes-ambiente-top-sanierte-wohnung-in-1090-wien-1958509084/,2,2026-01-18T11:12:17.597975,1150.0,59.0,1090.0,2.0,0,0,0,19.491525423728813,2.0359772337970066,1.6657853591672998,Nestroyplatz (U1),d1a268c066
"Erstbezug. Hochwertige Drei-Zimmer-Dachgeschoßwohnung mit Balkon - Sofort verfügbar -zu mieten in 1170 Wien | 1170 Wien, 17. Bezirk, Hernals | 78 m² | 3 Zimmer | Balkon | ÖRAG Immobilien Vermittlung GmbH | € 1.971,86",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/erstbezug-hochwertige-drei-zimmer-dachgeschosswohnung-mit-balkon-sofort-verfuegbar-zu-mieten-in-1170-wien-1147124339/,2,2026-01-18T11:12:17.615778,1971.86,78.0,1170.0,3.0,1,0,0,25.28025641025641,5.540427782715806,2.6870540919133137,Nußdorfer Straße (U6),f7060330ae
"(Direktvergabe) 2 1/2 Zimmer Gemeindewohnung in 1110 Wien | 1110 Wien, 11. Bezirk, Simmering | 70 m² | 2 Zimmer | Balkon | Privat | € 737,36",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/-direktvergabe-2-1-2-zimmer-gemeindewohnung-in-1110-wien-1261053402/,2,2026-01-18T11:12:17.632439,737.36,70.0,1110.0,2.0,1,0,0,10.533714285714286,6.4757253638851155,4.909890201536124,Südtiroler Platz (U1),3aa997e64b
"Erstbezug. Hochwertige, klimatisierte Drei-Zimmer-Dachgeschoßwohnung mit Terrasse - sofort verfügbar -zu mieten in 1170 Wien | 1170 Wien, 17. Bezirk, Hernals | 71 m² | 3 Zimmer | Terrasse | ÖRAG Immobilien Vermittlung GmbH | € 1.784,48",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/erstbezug-hochwertige-klimatisierte-drei-zimmer-dachgeschosswohnung-mit-terrasse-sofort-verfuegbar-zu-mieten-in-1170-wien-1900731540/,2,2026-01-18T11:12:17.649730,1784.48,71.0,1170.0,3.0,1,0,0,25.133521126760563,5.540427782715806,2.6870540919133137,Nußdorfer Straße (U6),4b2c0d26c1
"Urbanes Wohnen mit Blick ins Grüne - Willkommen im ... | 1020 Wien, 02. Bezirk, Leopoldstadt | 61 m² | 2 Zimmer | Terrasse, Balkon | ZUM Immobilienmanagement GmbH | € 1.750,01",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/urbanes-wohnen-mit-blick-ins-gruene-willkommen-im-1506007768/,2,2026-01-18T11:12:17.667565,1750.01,61.0,1020.0,2.0,1,0,0,28.688688524590162,3.3058215426013144,2.503428824060213,Praterstern (U1/U2),599ffa9131
"Direktvergabe vollmöblierte Gemeindewohnung im 23. Bezirk | 1230 Wien, 23. Bezirk, Liesing, Valentingasse | 47 m² | 2 Zimmer | Privat | € 483",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/direktvergabe-vollmoeblierte-gemeindewohnung-im-23-bezirk-843359977/,2,2026-01-18T11:12:17.684535,483.0,47.0,1230.0,2.0,0,0,1,10.27659574468085,9.75278000341773,5.04625112738775,Meidling (U4/U6),7257be6e64
"Attraktive Loggia-Mietwohnung in 1190 Wien - Top-Anbindung & Erstklassige Infrastruktur! | 1190 Wien, 19. Bezirk, Döbling | 79 m² | 2 Zimmer | Loggia | RE/MAX Today | € 1.056,10",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/attraktive-loggia-mietwohnung-in-1190-wien-top-anbindung-erstklassige-infrastruktur-1249868808/,2,2026-01-18T11:12:17.701139,1056.1,79.0,1190.0,2.0,1,0,0,13.368354430379746,5.985980651446811,3.4946354996116806,Floridsdorf (U6),8bc80be2f6
"ELEGANTE 4-ZIMMERWOHNUNG IN BESTLAGE - ERSTBEZUG NACH RENOVIERUNG! | 1030 Wien, 03. Bezirk, Landstraße | 134 m² | 4 Zimmer | RE/MAX Gold | € 2.845,96",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/elegante-4-zimmerwohnung-in-bestlage-erstbezug-nach-renovierung-1940855632/,2,2026-01-18T11:12:17.718503,2845.96,134.0,1030.0,4.0,0,0,0,21.238507462686567,1.96540338263234,1.781984567677369,Schwedenplatz (U1/U4),8eff93946e
"WOHNEN NÄHE ST. ANNA KINDERSPITAL! Brünnlbadgasse 14/7 | 1090 Wien, 09. Bezirk, Alsergrund | 60 m² | 2 Zimmer | IMMOcontract Immobilien Vermittlung GmbH | € 915,65",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/wohnen-naehe-st-anna-kinderspital-bruennlbadgasse-14-7-1431032636/,2,2026-01-18T11:12:17.735915,915.65,60.0,1090.0,2.0,0,0,0,15.260833333333332,2.0359772337970066,1.6657853591672998,Nestroyplatz (U1),f2821c2a34
"Voll Ausgestattete Wohnung mit Blick auf den Siebenbrunnenplatz | 1050 Wien, 05. Bezirk, Margareten, Siebenbrunnenplatz | 43 m² | Privat | € 780",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/voll-ausgestattete-wohnung-mit-blick-auf-den-siebenbrunnenplatz-1542052673/,2,2026-01-18T11:12:17.751125,780.0,43.0,1050.0,,0,0,1,18.13953488372093,2.5629350577490357,1.2523175106784963,Längenfeldgasse (U4/U6),6341356e3e
"2-Zi.-Erstbezug mit Loggia & Rooftop Pool | TOWER HOMES | 1220 Wien, 22. Bezirk, Donaustadt | 60 m² | 2 Zimmer | Balkon, Loggia | EHL Immobilien GmbH | € 1.590",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/2-zi-erstbezug-mit-loggia-rooftop-pool-tower-homes-1461942061/,2,2026-01-18T11:12:17.768629,1590.0,60.0,1220.0,2.0,1,0,0,26.5,7.413418410825834,6.441728552789552,Nestroyplatz (U1),322631c3da
"+++ 16 min to CITY CENTER - ALL-INCLUSIVE cozy modern 1-bedroom apartment +++ | 1120 Wien, 12. Bezirk, Meidling | 40 m² | 2 Zimmer | AES Consulting GmbH | € 1.290",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/-16-min-to-city-center-all-inclusive-cozy-modern-1-bedroom-apartment-1478915751/,2,2026-01-18T11:12:17.786171,1290.0,40.0,1120.0,2.0,0,0,0,32.25,5.538467268692503,0.9215816181086743,Meidling (U4/U6),66d5c556a9
"Sonnige, barrierefreie Wohnung- Top U-Bahnanbindung | 1200 Wien, 20. Bezirk, Brigittenau | 71 m² | 3 Zimmer | Balkon | RIMMO Prime Vermittlungs GmbH | € 1.299,77",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/sonnige-barrierefreie-wohnung-top-u-bahnanbindung-1450840083/,2,2026-01-18T11:12:17.804170,1299.77,71.0,1200.0,3.0,1,0,0,18.306619718309857,3.3840078439753807,0.0,Floridsdorf (U6),0776094672
"Fresh, fancy, fertig zum Einziehen! Zwei Ebenen. Drei Zimmer. 100 % Wow! Frisch sanierte Neubauwohnung im Dachgeschoss + Klimageräte + Westterrasse + Gute Infrastruktur! | 1180 Wien, 18. Bezirk, Währing, Mitterberggasse | 84 m² | 3 Zimmer | Terrasse | Schantl ITH Immobilientreuhand GmbH | € 2.050,40",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/fresh-fancy-fertig-zum-einziehen-zwei-ebenen-drei-zimmer-100-wow-frisch-sanierte-neubauwohnung-im-dachgeschoss-klimageraete-westterrasse-gute-infrastruktur-938513225/,2,2026-01-18T11:12:17.821110,2050.4,84.0,1180.0,3.0,1,1,0,24.40952380952381,4.063677328064962,2.071619426532513,Nußdorfer Straße (U6),4ff5dd6e00
"Nähe Krottenbachstraße (S45) und Sievering - Ruhelage - zwischen Hugo Wolfs Park und Weinberggasse | 1190 Wien, 19. Bezirk, Döbling | 77 m² | 3 Zimmer | RIWOG Real Estate Management GmbH | € 715",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/naehe-krottenbachstrasse-s45-und-sievering-ruhelage-zwischen-hugo-wolfs-park-und-weinberggasse-949781024/,2,2026-01-18T11:12:17.836909,715.0,77.0,1190.0,3.0,0,0,0,9.285714285714286,5.985980651446811,3.4946354996116806,Floridsdorf (U6),2f9082236a
"UNBEFRISTET: Schöne 2-Zimmerwohnung nahe U4 Spittelau | 1090 Wien, 09. Bezirk, Alsergrund | 71 m² | 2 Zimmer | Apleona Real Estate AT GmbH | € 1.243,91",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/unbefristet-schoene-2-zimmerwohnung-nahe-u4-spittelau-1947141443/,2,2026-01-18T11:12:17.853485,1243.91,71.0,1090.0,2.0,0,0,0,17.519859154929577,2.0359772337970066,1.6657853591672998,Nestroyplatz (U1),c5e47a57f5
